Kit Name,Kit Link,Kit Photo,forma_tur
1991-92 Sampdoria Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1991-92-sampdoria-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/a/sampdoria-91-away-use.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2001-02 Parma Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2001-02-parma-home-shirt-excellent-l-944981.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/a/parma-01-home_1_2_1_2_1_1_1_2_3_2_1_2_2_1_1_2_2_3_2_1_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Atalanta Special Edition Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-atalanta-special-edition-home-shirt-bnib-944291.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atalanta-21-se-ns-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1994-96 Napoli Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-96-napoli-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/n/a/napoli-94-away_2_2_1_2_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1991-92 Roma Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1991-92-roma-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/o/roma-91-away_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1994-95 Inter Milan Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-95-inter-milan-home-shirt-excellent-l-951222.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/n/inter-94-home-use_7_2_2_1_1_1_1_2_1_1_2_1_2_1_2_2_1_2_1_2_1_1_1_2_1_2_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1994-95 Inter Milan Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-95-inter-milan-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/n/inter-94-home-use_7_2_2_1_1_1_1_2_1_1_2_1_2_1_2_2_1_2_1_2_1_1_1_2_1_2_1_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1989-91 Lazio Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1989-91-lazio-away-shirt-excellent-l-953937.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-89-away_6_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1996-97 Inter Milan Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/1996-97-inter-milan-away-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/n/inter-96-away-new-use_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1995-96 Genoa Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1995-96-genoa-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/g/e/genoa-95-home.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1994-95 Genoa Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-95-genoa-home-shirt-excellent-m-873483.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/g/e/genoa-94-home_2_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1996-97 SPAL Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1996-97-spal-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/p/spal-96-home_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2007-08 Lazio Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2007-08-lazio-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-07-home-_1_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1999-00 Udinese Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1999-00-udinese-away-shirt-very-good-l-866264.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/u/d/udinese-99-away_5.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Venezia Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-venezia-away-shirt-bnib-896992.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/e/venezia-21-away-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1997-98 Napoli Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1997-98-napoli-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/n/a/napoli-97-away-use-2_4_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2015-16 Hellas Verona Home Socks *BNIB* L,https://www.classicfootballshirts.co.uk/2015-16-hellas-verona-away-socks-w-tags-m-939356.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/8/8/887231083701_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Chievo Verona Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-chievo-verona-away-shirt-bnib-883467.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/h/chievo-21-away-tags_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2018-19 AC Milan Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2018-19-ac-milan-home-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/c/ac-milan-18-home-tags_6_4_1_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1995-96 Torino Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1995-96-torino-home-shirt-excellent-l-941513.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/o/torino-95-home_3_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Chievo Verona Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-chievo-verona-home-shirt-bnib-883452.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/8/0/8001254980164__1-edit.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1996-98 Lazio Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1996-98-lazio-away-shirt-good-l-932612.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-96-away_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2004-05 Juventus Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2004-05-juventus-home-shirt-very-good-l-964287.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/j/u/juve-04-home_1_5_1_3_1_2_2_2_1_1_1_1_1_1_2_1_2_3_1_1_1_1_1_2_1_2_2_2_2_1_1_2_1_3_1_1_1_2_2_1_1_1_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2015-16 Hellas Verona Alternate Home Socks *w/Tags*,https://www.classicfootballshirts.co.uk/2015-16-hellas-verona-away-socks-w-tags-m-939090.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/8/8/883212500052_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1994-96 Napoli Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1994-96-napoli-away-shirt-very-good-l-927418.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/n/a/napoli-94-away_2_2_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Udinese Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-udinese-home-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/u/d/udinese-21-home-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1995-96 Lazio Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1995-96-lazio-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-95-home-_2_3_1_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1994-95 Torino Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-95-torino-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/o/torino-94-home_4_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1998-99 Parma Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1998-99-parma-home-shirt-excellent-l-922812.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/a/parma-98-home.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1998-99 Juventus Away Shirt (Good) L,https://www.classicfootballshirts.co.uk/1998-99-juventus-away-shirt-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/j/u/juventus-98-away-use_7.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1998-99 Sampdoria Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1998-99-sampdoria-away-shirt-excellent-xl-894337.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/a/sampdoria-98-away_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2006-07 Lazio Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2006-07-lazio-home-shirt-very-good-l-931264.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-06-home-blu-spnsr_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2012-13 AC Milan Away Shirt *w/Tags* M,https://www.classicfootballshirts.co.uk/2012-13-ac-milan-away-shirt-w-tags-m.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/c/ac-milan-12-away-tags_6_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2019-20 Venezia Away Shirt *BNIB* L,https://www.classicfootballshirts.co.uk/2019-20-venezia-away-shirt-bnib-873830.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/e/venezia-19-away-ns-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1989-91 Lazio Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1989-91-lazio-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-89-home-new_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2019-20 Venezia Away Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2019-20-venezia-away-shirt-bnib-xl-kids-873815.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/e/venezia-19-away-spon-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1997-98 Parma Player Issue Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1997-98-parma-player-issue-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/a/parma-97-away-pi_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2013-14 Torino Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2013-14-torino-home-shirt-excellent-m-922748.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/o/torino-13-home_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2007-08 Juventus Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2007-08-juventus-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/j/u/juve-07-away-use_2_1_2_1_1_2_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Virtus Parma Home Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2021-22-pro-sesto-home-shirt-w-tags-916441.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/i/virtus-21-home-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2019-20 Venezia Home Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2019-20-venezia-home-shirt-bnib-873791.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/e/venezia-19-home-spon-tags_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1998-99 Parma Away Shirt *Mint* L/XL,https://www.classicfootballshirts.co.uk/1998-99-parma-away-shirt-very-good-l-917129.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/a/parma-98-away_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1997-98 Napoli Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1997-98-napoli-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/n/a/napoli-1997-home_1_1_1_1_1_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2010-11 Fiorentina Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2010-11-fiorentina-home-shirt-excellent-l-906542.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/f/i/fiorentina-10-home-tags_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Atalanta Home European Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2021-22-atalanta-home-european-shirt-w-tags-937140.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atalanta-21-home-euro-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Pro Sesto Away Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2021-22-pro-sesto-away-shirt-w-tags-913347.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/r/pro-sesto-21-away-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Pro Sesto Home Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2021-22-pescara-away-shirt-bnib-913315.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/r/pro-sesto-21-home-tags1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2010-11 Juventus Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2010-11-juventus-home-shirt-very-good-l-948290.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/j/u/juventus-10-home_2_1_3_2_3_1_1_2_1_1_2_2_1_1_2_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2020 Pescara Special Edition Rainbow Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2020-pescara-special-edition-rainbow-home-shirt-bnib1-708.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/e/pescara_contest-2020-2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2002-03 Lazio Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2002-03-lazio-home-shirt-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-03-home_2_2_1_2_1_2_2_1_2_1_2_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Pescara Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-pescara-third-shirt-bnib-910346.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/e/pescara-21-away-org-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2000-01 Lazio Away Shirt (Good) L,https://www.classicfootballshirts.co.uk/2000-01-lazio-away-shirt-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-00-away.-uejpg_2_2_4_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2019-20 Chievo Verona Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2019-20-chievo-verona-home-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/h/chievo-19-home-ns-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2018-19 Chievo Verona Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2018-19-chievo-verona-away-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/h/chievo-18-away-ns-tags_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1991-92 Inter Milan Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1991-92-inter-milan-home-shirt-excellent-l-944284.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/n/inter-91-home_4_1_1_1_2_1_1_1_2_1_1_1_1_1_1_3_1_1_2_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Sampdoria Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-sampdoria-away-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/a/sampdoria-21-away-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2022 Roma Calcio Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2022-roma-calcio-away-shirt-bnib-902913.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/o/roma-calcio-22-away.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2017-18 Chievo Verona Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2017-18-chievo-verona-away-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/h/chievo-17-away-tags_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2019-20 Chievo Verona Away Shirt *BNIB* L,https://www.classicfootballshirts.co.uk/2019-20-chievo-verona-away-shirt-bnib-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/h/chievo-19-away-ns-tags_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2017-18 Napoli Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2017-18-napoli-away-shirt-bnib1-1789.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/n/a/napoli-17-away-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1993-95 Lazio Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1993-95-lazio-home-shirt-excellent-l-917516.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-93-home-front_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2006-07 Lazio Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2006-07-lazio-away-shirt-good-l-917063.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-06-away-new_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1995-97 Parma Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1995-97-parma-away-shirt-excellent-xl-897487.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/a/parma-95-away_3_1_5_2_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2012-13 Inter Milan Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2012-13-inter-milan-away-shirt-excellent-l-941311.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/n/inter-12-away_8_1_1_1_1_1_1_1_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1994-95 Torino Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-95-torino-away-l-s-shirt-excellent-xl-888862.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/o/torino-94-away_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1991-92 Parma Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1991-92-parma-home-shirt-very-good-l-883840.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/o/n/on_the_site_17-02-2022_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1989-91 Lazio Home Shirt *Mint* L,https://www.classicfootballshirts.co.uk/1989-91-lazio-home-shirt-excellent-l-914387.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-89-home-new_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2011-12 Inter Milan Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2011-12-inter-milan-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/n/inter-11-home-use_11_2_2_1_1_1_1_1_1_1_2_1_2_1_1_1_1_1_1_1_3_1_1_1_1_1_1_2_1_2_1_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2011-12 Inter Milan Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2011-12-inter-milan-away-shirt-excellent-l-939697.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/n/inter-11-away_1_1_2_4_1_1_1_1_1_3_1_1_1_1_1_1_1_1_2_3_6.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2008-09 Juventus Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2008-09-juventus-home-shirt-excellent-l-944843.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/j/u/juventus-08-home_1_2_1_2_3_1_1_1_2_1_4_1_2_1_1_1_1_1_1_1_2_1_2_2_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2006-07 Lazio Away Shirt (Good) L,https://www.classicfootballshirts.co.uk/2006-07-lazio-away-shirt-w-tags-xl-913379.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-06-away-new_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2009-10 Lazio Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2009-10-lazio-home-shirt-excellent-m-913251.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-09-home-use_2_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2015-16 Napoli Authentic Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2015-16-napoli-authentic-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/n/a/napoli-15-away-pi_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1998-99 Parma Home Shirt *w/Tags* L/XL,https://www.classicfootballshirts.co.uk/1998-99-parma-home-shirt-excellent-l-871981.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/a/parma-98-home-tags_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1995-96 Napoli Home Shirt *w/Tags* M/L,https://www.classicfootballshirts.co.uk/1994-96-napoli-home-shirt-excellent-l-871456.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/n/a/napoli-95-home-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2003-04 Lazio Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2003-04-lazio-home-shirt-w-tags-l-954456.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-03-home-tags-spon_5_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1999-00 Lazio Away Shirt (Good) L,https://www.classicfootballshirts.co.uk/1999-00-lazio-away-shirt-very-good-l-907526.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-99-away-motifwear_1_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2012-13 Inter Milan Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2012-13-inter-milan-away-shirt-w-tags-s-937991.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/i/n/inter-12-away-tags_5_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2021-22 Parma Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-parma-home-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/a/parma-21-home-serieb-gravity-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1997-98 Parma Player Issue Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1997-98-parma-player-issue-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/a/parma-97-away-pi_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2020-21 Catanzaro Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2020-21-catanzaro-away-shirt-bnib1-929.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/a/catanzaro-20-away-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
1991-92 Parma Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1991-92-parma-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/p/a/parma-91-home_2_1_2_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2005-06 Lazio Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2005-06-lazio-home-shirt-very-good-xxl-882511.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-05-home-ns_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
2003-04 Lazio 'Signed' Basic Home T-Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2003-04-lazio-signed-basic-home-t-shirt-excellent-m-870871.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/a/lazio-03-home-ns-use_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Seria_A_kits
